,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
738,Luis Fonsi,Despacito,6habFhsOp2NvshLv26DqMb,80,0.655,0.797,2,-4.787,1,0.153,0.198,0.0,0.067,0.839,177.928,229360,4
739,Diego & Arnaldo,Regras - Ao Vivo,11DkUDkBt9kaha1QRnuCMU,61,0.889,0.857,7,-3.662,1,0.0606,0.461,0.0,0.894,0.84,113.978,184683,4
740,Simone & Simaria,Aperte O Play - Deixa O Meu Tabaco Remix,1ZiEbsB4PBtIojcNQdvn2E,61,0.831,0.509,11,-6.336,0,0.0697,0.154,3.97e-05,0.302,0.85,95.023,132961,4
741,Titãs,Porque Eu Sei Que É Amor - Acústico,4uzNmF3XenjXjHQsEAXUfy,61,0.65,0.368,0,-7.397,1,0.0407,0.642,1.74e-06,0.104,0.511,175.942,203625,4
742,IceBoy015,Nike Dunk,2PWx4Gwz40dLHH0J5nj0gj,61,0.935,0.665,2,-11.378,1,0.235,0.388,0.000201,0.317,0.927,123.064,93760,4
743,Mabel,Don't Call Me Up,5WHTFyqSii0lmT9R21abT8,85,0.674,0.881,9,-2.853,1,0.147,0.296,3.01e-06,0.0793,0.234,98.994,178480,4
744,Mano Walter,Tô Disponível,3dbXRlQt40OQbp4EEoTuL0,61,0.534,0.939,1,-2.522,0,0.084,0.222,0.0,0.347,0.854,163.426,179413,4
745,Dilsinho,Pequenos Detalhes,1cDmqR7gAjT5CZwbjoeOMc,61,0.584,0.613,2,-8.339,1,0.0365,0.694,0.0,0.103,0.883,139.952,156274,4
746,R3HAB,All Around The World (La La La),02itaCXOdC54J0ISjqqFAp,82,0.733,0.859,9,-5.03,0,0.033,0.479,0.0645,0.105,0.52,124.948,147840,4
747,Y2K,Lalala - Remix - [feat. Enrique Iglesias & Carly Rae Jepsen],4XZIuf6EJw8HKOkRC9Jlj4,72,0.871,0.417,9,-7.864,1,0.0781,0.18,0.0,0.103,0.524,129.952,175253,4
748,Os Barões Da Pisadinha,Mamãe Que É Mamãe,0ZIof6h8kl4LCZFy6VN5Kt,61,0.72,0.793,0,-6.501,1,0.0526,0.572,3e-05,0.0608,0.973,171.942,158433,4
749,Atitude 67,8 Segundos - Ao Vivo,1oupAPKrbKKfXZ59dRG71X,61,0.623,0.533,10,-8.825,1,0.0456,0.388,4.05e-06,0.768,0.35,91.98,217329,4
750,Luis Fonsi,Échame La Culpa,0mlAOSILGRys2IbvyOT5VJ,77,0.733,0.897,0,-3.652,1,0.0389,0.0391,0.0,0.117,0.649,96.006,173800,4
751,LUDI,Seu Amor,6lX2E81hZoy8a0bteNZeBc,61,0.512,0.619,10,-6.221,1,0.0306,0.0681,2.07e-06,0.119,0.211,134.093,336716,4
752,Simone & Simaria,Amor Que Dói,1Fst6ENsBGSn8LHCUyEVZ5,56,0.72,0.867,1,-1.812,1,0.0602,0.696,0.0,0.0789,0.474,121.929,177049,4
753,Emicida,"Principia (feat. Fabiana Cozza, Pastor Henrique Vieira & Pastoras do Rosário)",1wTuMYmA3AJC7zKg6cuu19,61,0.513,0.654,8,-4.979,1,0.338,0.725,0.0,0.171,0.592,127.842,355867,4
754,Mc Topre,"Mochila Nas Costas, Radinho Na Cintura",4nVeG9irFtJfDHxLwA2wey,61,0.679,0.913,6,-4.093,0,0.46,0.195,0.00391,0.103,0.815,81.984,155951,4
755,Matheus & Kauan,Pedacim De Noite - Ao Vivo,6TER2h6vsimc7EmnQDY7uR,61,0.606,0.785,0,-4.961,1,0.178,0.261,0.0,0.568,0.481,160.086,194472,4
756,Anitta,Veneno - Recorded At Spotify Studios NYC,31CiU58drf9xYA9VEOFDfW,62,0.613,0.28,2,-10.689,0,0.0576,0.87,0.0,0.103,0.57,163.716,185975,4
757,Ellie Goulding,O Holy Night,61MUuc9E6OLwKT2JiBfcX7,9,0.268,0.206,10,-9.907,1,0.0314,0.937,4.06e-06,0.103,0.206,103.425,194728,3
758,Ant Saunders,Yellow Hearts,2W4yABdLc4Jnds67Poi5Nl,88,0.865,0.438,7,-8.943,1,0.0719,0.177,0.0,0.0743,0.695,129.038,223258,4
759,Ava Max,So Am I,0uUNN1nSoUx1A4fkDCWDQ7,85,0.682,0.656,6,-4.67,1,0.0435,0.0737,0.0,0.353,0.607,130.089,183027,4
760,Young Thug,The London (feat. J. Cole & Travis Scott),7DcvwMAiqKJQD1rrdfxSDx,85,0.796,0.586,4,-6.946,0,0.147,0.0247,0.0,0.132,0.179,97.981,200107,4
761,Anitta,Atención,1U62BQhqoJK5j9SI03aBys,62,0.815,0.784,11,-5.502,1,0.146,0.00158,2.3e-05,0.216,0.8,156.042,160000,4
762,Froid,Nosso Jeito,0JHcoeYllu3QHCtuCUrqYf,61,0.61,0.423,6,-8.944,1,0.768,0.459,3.47e-06,0.101,0.506,139.318,190720,3
763,Now United,Like That,3t3PlDkrIk8w8jY67KrfBd,61,0.655,0.578,2,-9.59,1,0.0355,0.241,0.00169,0.0794,0.745,80.012,173140,4
764,Shevchenko e Elloco,Dally,6HHhPaHTC2aJt0CKtMlQCc,61,0.752,0.671,10,-6.863,0,0.277,0.3,0.0,0.282,0.884,170.124,133564,4
765,YG,Praiano - Mindful Soul Mix,5EUd0mcLWeHHlxiWs28sYX,3,0.682,0.307,2,-8.545,1,0.0654,0.121,0.35,0.216,0.742,155.937,187000,4
766,3030,Foda Que Ela É Linda - Ao Vivo,0FqxX09KVZLIPDKv5kjA1e,61,0.649,0.645,7,-7.871,0,0.091,0.37,0.0,0.914,0.376,147.929,183693,4
767,Tainy,Adicto (with Anuel AA & Ozuna),3jbT1Y5MoPwEIpZndDDwVq,93,0.734,0.836,10,-4.803,0,0.0735,0.017,1.64e-05,0.179,0.623,80.002,270741,4
768,Matheus & Kauan,Baixinha - Ao Vivo,3i4ssEZfLO3bgaB6hnj3tp,61,0.74,0.545,3,-8.204,1,0.0403,0.656,0.0,0.165,0.829,103.982,156704,4
769,Thaeme & Thiago,Boato,1KfUO0suYEsjcJxo8on4B8,61,0.757,0.414,9,-6.792,1,0.0722,0.683,0.0,0.388,0.503,146.111,150522,3
770,Fiduma & Jeca,Se Meu Chapéu Falasse,12NYRzjt2sr6FGQpubexdy,61,0.598,0.946,1,-3.526,0,0.142,0.488,0.0,0.164,0.71,174.025,175627,4
771,Cacife Clandestino,Jogo Virou,5cijUS3npQh4PSZzyT7Fng,61,0.66,0.649,1,-7.497,1,0.105,0.318,0.0,0.0721,0.535,134.894,143111,4
772,Thiaguinho,Prudente - Ao Vivo,5OkQbATpomh2u5D0YT2j63,61,0.763,0.73,7,-6.636,1,0.0385,0.445,0.0,0.665,0.705,135.099,169201,4
773,Pabllo Vittar,Sente a Conexão (feat. MC Kekel),1SWDCYahF3RTJWW4yvGnTT,60,0.649,0.754,5,-3.956,0,0.107,0.124,0.0,0.141,0.775,179.768,144000,4
774,Kemuel,Cadeias Quebrar (Break Every Chain) / As Trevas Estremecem (Tremble) [Kemuel Nation],7AdPYJXUpaLEdP3Ce0lEBP,61,0.447,0.74,2,-5.846,1,0.0759,0.236,0.0,0.112,0.263,135.961,333529,4
775,NGC Daddy,Sangue Ruim,1HsxZYc9fjXxAlO55ONF6w,61,0.875,0.488,1,-9.655,1,0.32,0.114,0.0155,0.106,0.621,91.986,146100,4
776,Pedro Paulo & Alex,Toma E Depois Desce - Ao Vivo Em Maringá / 2019,54pFXm5d8ytJZz47X78RoY,61,0.895,0.935,9,-2.65,1,0.116,0.159,0.0,0.268,0.947,140.076,162446,4
777,Hotelo,Sorte,2uSyV8GhchTOkSRWk16jxp,61,0.546,0.454,4,-9.695,1,0.0297,0.44,3.93e-06,0.0976,0.544,152.096,195138,4
778,Lourena,Fake,6EQlEImXmyV3vtbUXjBlr6,61,0.774,0.717,0,-5.05,1,0.0821,0.0312,0.0,0.207,0.592,139.989,156000,4
779,DJ Henrique da VK,No Baile Nós É Mídia,2SfBmQExwL1AnjWCBPL7UZ,61,0.698,0.786,10,-3.985,0,0.698,0.44,0.0,0.111,0.912,83.572,122070,4
780,Ludmilla,Vem amor,5rRi4RW8F99U24EAS2Cdte,61,0.62,0.704,7,-2.182,1,0.226,0.133,0.0,0.135,0.689,86.453,132000,5
781,Dilsinho,Misturados,3PnOdcmOrXy0pCMHDpsygk,61,0.523,0.523,2,-9.598,1,0.0295,0.745,3.23e-05,0.109,0.618,152.045,205747,4
782,Gabriela Rocha,Diz,4EdKJoJqBr73rA7aqrdBA5,61,0.481,0.474,4,-6.854,0,0.026,0.594,4.82e-06,0.113,0.171,73.989,275307,4
783,Camila Cabello,A Taste of Heaven,3vdVmLjZ4aBjyLAxmdCdAp,19,0.729,0.0611,5,-22.151,1,0.936,0.799,0.0,0.115,0.775,45.52,21063,3
784,Camila Cabello,Lying to Myself,3EQZRC67ESQMtgVkQuh6Zg,20,0.757,0.164,5,-19.314,1,0.74,0.797,0.0,0.525,0.855,75.196,23148,3
785,Camila Cabello,Some Loves Are Forever,0uAjwYVcKyzgcIIgZkYVC5,20,0.732,0.212,8,-17.62,0,0.939,0.838,0.0,0.143,0.914,97.801,27903,3
786,Camila Cabello,Love Can Be Easy,4FqAq8SIp2Xi1lQ9a8c1QV,15,0.81,0.181,5,-18.581,1,0.89,0.868,0.0,0.195,0.746,94.639,25442,1
787,Camila Cabello,Facing the Truth,38F12BSTGUi6TRgMDdS1pU,13,0.79,0.256,6,-15.298,1,0.932,0.778,0.0,0.134,0.964,82.364,17184,4
788,Zedd,365,2XWjPtKdi5sucFYtVav07d,78,0.745,0.693,2,-5.479,0,0.034,0.339,0.0,0.123,0.248,98.039,181900,4
789,Projota,Qué Pasa,4Wr9IB1Q4Dla9msXgFzkTj,62,0.937,0.571,8,-7.426,1,0.227,0.0415,0.0,0.469,0.404,104.894,196771,4
790,Anitta,Você mentiu,2GsvXMAz16fKroAmaCxLfL,62,0.809,0.328,8,-11.966,1,0.0351,0.648,1.51e-05,0.107,0.304,82.01,179268,4
791,MC Cyclope,Só Socadinha,7MscNltVu1UILJ3L4KEEzl,61,0.76,0.715,0,0.706,1,0.0417,0.0531,8.29e-05,0.118,0.767,130.075,156970,4
792,Cat Dealers,Rewind (feat. Caelu),75exSBqGJwoLRjgwN5YREO,63,0.746,0.817,0,-5.226,1,0.0612,0.00389,0.00236,0.158,0.343,123.022,181463,4
793,WC no Beat,Nossa Que Isso (feat. Mc Rebecca & MC Rogê),49p8H214EdeK34rrqCXwi9,61,0.8,0.72,1,-6.421,1,0.205,0.25,0.0,0.211,0.736,97.081,191829,4
794,Gabriela Gomes,Eu Sei,0IQPqr6gEgoG5Oe6c5vYDI,60,0.354,0.65,9,-6.912,1,0.0401,0.197,0.0,0.202,0.299,136.022,545134,4
795,The Chainsmokers,Call You Mine,6IJTc8xo6XasOU8fpxMU57,84,0.591,0.702,7,-5.59,1,0.0289,0.225,0.0,0.414,0.501,104.003,217653,4
796,Avine Vinny,Ela Ainda Tá na Sua - Ao Vivo,4wGNd8nLDTk8HMilzYR1W8,60,0.448,0.563,6,-5.244,1,0.0375,0.415,0.0,0.815,0.476,89.54,225613,4
797,Gabriela Rocha,Eu e o Rei - Ao Vivo,52QNEFCKtULSneiJfr7lvy,61,0.229,0.302,6,-9.118,1,0.0319,0.912,0.00157,0.15,0.196,139.662,337525,3
798,Vitor Kley,A Tal Canção Pra Lua (Madism Remix),5Bf6UwWBqoqCY1hvZk2wXr,31,0.735,0.618,0,-5.897,1,0.0343,0.534,0.0,0.143,0.502,121.924,206760,4
799,OneRepublic,Christmas Without You,5osL0IN3P8OtCxPk9YI4AW,0,0.262,0.676,7,-5.645,1,0.0527,0.447,0.0,0.205,0.364,207.485,197147,3
800,Márcia Fellipe,Cruz Quero,3nRoSqqpjiP1ELTbg0dCnt,60,0.77,0.776,10,-1.881,1,0.0399,0.445,1.47e-06,0.263,0.893,134.997,168014,4
